@RELATION Edge_direction
@ATTRIBUTE a0 NUMERIC
@ATTRIBUTE a1 NUMERIC
@ATTRIBUTE a2 NUMERIC
@ATTRIBUTE a3 NUMERIC
@ATTRIBUTE a4 NUMERIC
@ATTRIBUTE a5 NUMERIC
@ATTRIBUTE a6 NUMERIC
@ATTRIBUTE a7 NUMERIC
@ATTRIBUTE a8 NUMERIC
@ATTRIBUTE a9 NUMERIC
@ATTRIBUTE a10 NUMERIC
@ATTRIBUTE a11 NUMERIC
@ATTRIBUTE a12 NUMERIC
@ATTRIBUTE a13 NUMERIC
@ATTRIBUTE a14 NUMERIC
@ATTRIBUTE a15 NUMERIC
@ATTRIBUTE a16 NUMERIC
@ATTRIBUTE a17 NUMERIC
@ATTRIBUTE a18 NUMERIC
@ATTRIBUTE a19 NUMERIC
@ATTRIBUTE a20 NUMERIC
@ATTRIBUTE a21 NUMERIC
@ATTRIBUTE a22 NUMERIC
@ATTRIBUTE a23 NUMERIC
@ATTRIBUTE a24 NUMERIC
@ATTRIBUTE a25 NUMERIC
@ATTRIBUTE a26 NUMERIC
@ATTRIBUTE a27 NUMERIC
@ATTRIBUTE a28 NUMERIC
@ATTRIBUTE a29 NUMERIC
@ATTRIBUTE a30 NUMERIC
@ATTRIBUTE a31 NUMERIC
@ATTRIBUTE a32 NUMERIC
@ATTRIBUTE a33 NUMERIC
@ATTRIBUTE a34 NUMERIC
@ATTRIBUTE a35 NUMERIC
@ATTRIBUTE a36 NUMERIC
@ATTRIBUTE a37 NUMERIC
@ATTRIBUTE a38 NUMERIC
@ATTRIBUTE a39 NUMERIC
@ATTRIBUTE a40 NUMERIC
@ATTRIBUTE a41 NUMERIC
@ATTRIBUTE a42 NUMERIC
@ATTRIBUTE a43 NUMERIC
@ATTRIBUTE a44 NUMERIC
@ATTRIBUTE a45 NUMERIC
@ATTRIBUTE a46 NUMERIC
@ATTRIBUTE a47 NUMERIC
@ATTRIBUTE a48 NUMERIC
@ATTRIBUTE a49 NUMERIC
@ATTRIBUTE a50 NUMERIC
@ATTRIBUTE class {207,0,154,164,118,172,184,190,203,108,127,152,13,61,155,192,173,37,109,58,125,7,63,186,112,157,168,123,89,174,88,153,117,166,195,94,90,133,151,130,113,150,64,161,126,87,11,17,10,121,171,85,19,177,159,66,65,60,140,95,197,187,12,158,1,92,129,59,180,208,26,175,178,194,181,3,25,62,170,8,185,110,179,160,165,93,107,199,114,169,128,135,14,162,16,134,124,18,206,163,81,132,111,205,188,91,198,5,139,102,84,131,204,9,119,193,202,247,338,346,209,213,353,334,337,254,292,289,336,349,232,294,325,351,347,230,355,216,320,301,282,283,348,297,272,343,212,357,352,385,386,287,332,276,354,340,341,237,211,234,333,242,278,273,335,339,217,330,248,344,256,215,345,329,280,231,350,239,324,285,315,233,286,298,383,293,243,379,295,241,387,288,210,240,259,364,279,214,384,296,291,342,281,300,299,246,274,235,328,356,250,275,380,277,382,321,449,551,498,587,391,553,550,670,585,409,588,545,552,415,482,634,408,405,513,514,671,481,451,584,567,497,484,527,414,548,453,549,445,599,635,448,563,456,389,561,586,480,559,488,582,555,494,577,493,547,442,544,454,420,439,562,598,452,455,546,492,560,583,388,447,390,658,444,443,403,450,393,486,490,496,483,446,392,489,491,542,394,495,458,487}
@DATA
13.4172,14.5922,11.7767,16.2623,15.995,11.9831,5.0908,10.8826,8.5878,10.4777,8.6514,7.8454,11.1013,6.5271,10.3858,4.3569,9.2424,6.0446,9.5917,7.1878,6.534,8.2274,9.3966,6.921,5.3442,7.0425,3.6791,2.1684,4.6663,2.7028,2.8618,11.1026,3.5502,11.4794,7.1171,7.2066,1.6934,1.1692,-2.4756,-1.5768,1.6983,-3.3634,-1.5107,2.4979,-1.9635,0.159,8.2408,-7.5524,7.9292,-4.3623,0.0895,563
13.0299,12.546,9.1397,14.583,17.496,14.4333,6.7688,12.0033,9.365,9.8375,7.6288,6.0898,8.7551,5.7346,11.53,5.5514,10.9222,5.7711,10.4204,8.3941,8.0233,9.0085,8.9246,6.0567,4.2595,5.9576,3.6013,2.9074,5.9614,2.9823,2.8274,11.2737,2.8267,11.9201,6.4658,7.0038,0.9852,-0.0839,-2.8679,-1.7972,1.6981,-2.3563,-0.6939,3.054,-2.9791,-0.1549,8.4463,-8.447,9.0934,-5.4543,0.538,588
13.9224,15.3379,12.5792,16.6508,15.8436,11.1777,4.2717,10.2167,9.487,12.2163,9.8827,8.8907,12.0648,7.1859,10.5624,4.1884,7.655,4.3205,7.6047,5.9416,7.1715,9.5972,11.146,7.78,6.0592,7.5158,3.7957,1.9342,3.534,1.991,2.2868,10.5865,3.8649,11.0599,6.1787,5.4986,2.4257,1.5488,-3.366,-1.7208,1.4566,-3.7201,-1.8615,1.5998,-1.543,0.2958,8.2997,-6.7216,7.195,-4.8812,-0.6801,456
13.5619,11.679,7.4473,13.0411,17.1556,15.6667,7.8997,13.5487,10.1685,9.3035,6.8865,5.1095,7.3915,4.8462,11.3846,6.0504,12.5936,5.617,11.6759,8.9728,8.922,9.0655,8.3133,5.3977,3.3803,5.3519,3.3239,2.7925,6.306,3.0516,2.8572,12.7392,2.7243,13.1287,6.0687,6.5772,0.1435,-0.7522,-2.9156,-2.0174,1.9716,-2.028,-0.5314,3.5135,-3.2544,-0.1944,9.882,-10.0149,10.4044,-7.06,0.5085,389
11.6539,10.3188,6.9096,14.5789,20.4846,16.9764,7.1881,11.8897,8.5881,8.0186,6.1931,4.587,7.6277,5.2487,14.633,6.9686,12.6915,5.7313,11.1694,8.5431,7.7666,8.1072,7.3699,4.9874,3.2104,5.2277,3.1592,2.8055,6.8018,2.8807,2.8871,13.6763,3.0045,14.9648,6.1042,7.0468,0.3406,-0.7373,-2.3825,-1.777,2.0173,-2.0685,-0.3537,3.9963,-3.9211,0.0064,10.7892,-10.6718,11.9603,-8.8606,0.9426,561
12.3345,11.5364,8.0266,14.8747,18.9271,15.8313,6.5582,11.9112,8.7304,8.8831,6.9183,5.5917,8.5231,5.5542,12.7454,5.8023,12.6,5.7013,10.8851,8.065,7.6173,8.4877,8.2528,5.6635,3.8233,5.8781,3.3869,2.6239,5.693,2.6945,2.6744,13.3826,2.844,13.4755,6.3433,7.1593,0.8704,-0.2349,-2.5893,-1.8402,2.0548,-2.4912,-0.763,3.0691,-2.9985,-0.0201,10.7082,-10.5386,10.6315,-7.1322,0.816,585
13.8344,15.3079,12.6366,16.6156,15.7344,11.1946,4.3898,10.2867,9.2399,11.9208,9.7371,8.8046,11.986,7.0887,10.3895,4.1726,7.8645,4.7204,7.9799,6.0961,6.8781,9.1895,10.7869,7.6891,5.9843,7.5088,3.8515,1.9664,3.713,2.1145,2.4502,10.6611,3.8269,11.1504,6.4643,5.7648,2.3114,1.5974,-3.0978,-1.7048,1.5245,-3.6573,-1.8851,1.7466,-1.5985,0.3357,8.2109,-6.8342,7.3235,-4.6861,-0.6995,456
12.4322,13.3496,10.7843,16.3962,17.5541,13.0815,5.7097,10.6924,8.1468,9.3727,7.9608,7.0026,10.6506,6.8325,12.0158,5.2285,9.2968,6.1011,9.6649,7.727,6.824,8.1956,8.7239,6.4728,4.7977,6.7374,3.8134,2.9153,5.7624,2.934,2.87,10.8503,3.1552,11.4309,6.9534,7.5638,1.3716,0.5283,-2.2511,-1.6751,1.9397,-2.924,-0.8981,2.8471,-2.8284,-0.064,7.9803,-7.6951,8.2757,-4.4775,0.6104,670
13.5239,13.2761,9.9152,15.4681,17.241,13.2919,5.8091,11.4747,9.726,10.3848,7.781,6.566,9.9051,6.3151,11.6946,4.9624,9.833,5.308,9.9775,7.5465,8.0872,9.002,8.9233,5.9385,4.3703,6.0375,3.3185,2.2029,4.4791,2.1684,2.4552,12.6443,3.4572,13.2115,6.795,6.9092,0.9148,-0.0787,-2.9848,-1.5682,1.6672,-2.719,-1.1156,2.2762,-2.3107,0.2868,10.1891,-9.1871,9.7543,-6.4165,0.1142,635
13.4431,13.9968,10.8757,16.1588,16.9738,12.649,4.9842,10.9186,9.1113,10.6982,8.4481,7.5036,11.0189,6.4796,11.2025,4.4178,9.4338,5.3655,9.5301,6.7905,7.049,8.6378,9.548,6.6719,5.1156,6.8485,3.4575,1.73,3.8497,1.9969,2.4065,12.6058,3.7104,12.9896,6.67,6.7128,1.5888,0.9102,-2.8761,-1.5563,1.7329,-3.391,-1.7275,2.1197,-1.8528,0.4096,10.1993,-8.8954,9.2792,-6.3196,0.0428,586
12.1862,13.1608,10.7146,16.6931,18.0801,13.1898,5.5508,10.4246,7.93,9.1898,7.7662,6.916,10.7912,6.9465,12.4821,5.2573,9.1904,6.1964,9.664,7.67,6.6997,8.0257,8.5574,6.3528,4.7631,6.7687,3.7819,2.9147,5.8111,2.8905,2.7854,10.9995,3.1476,11.736,7.0135,7.7523,1.326,0.5317,-2.2046,-1.5897,2.0056,-2.9868,-0.8672,2.8964,-2.9206,-0.1051,8.2141,-7.8519,8.5884,-4.7225,0.7388,670
12.5735,13.3592,10.6575,16.497,18.0299,13.0742,5.3277,10.481,8.5543,9.8387,7.99,6.7907,10.6358,6.8343,12.4917,5.1321,9.132,5.7505,9.3278,7.5221,7.2617,8.7964,9.0376,6.2254,4.4792,6.4107,3.5536,2.8409,5.7059,2.8728,2.8057,10.9121,3.1066,11.7214,6.8849,7.3853,1.5347,0.2412,-2.8122,-1.7462,1.9315,-2.8571,-0.7127,2.865,-2.8331,-0.0671,8.1064,-7.8055,8.6148,-4.8365,0.5004,480
13.801,13.0927,9.984,14.1051,15.7083,13.2901,7.5638,12.4549,10.2908,10.5387,8.2458,6.7111,9.3673,6.7872,10.7886,5.7244,9.5171,4.5716,9.5509,7.9067,9.0118,9.7009,9.4679,6.3945,4.7292,6.5209,4.1257,3.6309,5.6927,2.8856,2.7555,9.9028,3.2353,10.1533,5.9395,5.8534,0.6891,-0.233,-3.0734,-1.6653,1.7917,-2.3952,-0.4948,2.0618,-2.8071,-0.1301,7.1473,-6.6675,6.918,-4.2138,-0.0861,584
15.1162,13.368,8.7414,13.4706,16.118,13.7594,6.3968,13.0296,11.9839,11.8811,7.9401,5.9018,7.8512,4.8283,10.069,4.5619,11.2377,4.7615,10.6708,8.3127,10.1468,10.9161,10.2134,5.8404,4.0284,4.8557,2.6922,1.7239,4.0915,1.9537,2.1201,12.694,2.9358,13.0437,6.4654,6.2792,0.7693,-0.7027,-4.373,-1.812,0.8273,-2.1635,-0.9683,2.3676,-2.1378,0.1664,10.5739,-9.7582,10.1079,-6.5783,-0.1862,559
12.7237,12.3659,8.747,14.0439,17.4284,14.7219,7.3695,12.5998,9.2249,9.3262,7.841,5.5595,8.3101,5.4883,11.4111,5.8624,10.8694,6.2044,10.9135,8.9891,7.8898,8.9991,8.5018,5.9203,3.4403,6.1027,3.6596,3.0976,6.7797,3.3663,3.0464,11.8304,2.9467,12.0065,5.9035,6.5092,1.1093,-0.4973,-2.5815,-2.48,2.6624,-2.4431,-0.562,3.6821,-3.4134,-0.3199,8.784,-8.8837,9.0598,-6.103,0.6057,488
12.9163,12.4474,8.7467,13.6942,16.9047,14.6158,7.7658,12.9092,9.4677,9.4373,7.9152,5.5327,8.216,5.5336,10.9718,5.8541,10.9607,6.1441,10.9107,9.0561,8.1168,9.1002,8.4449,5.9035,3.3957,6.1814,3.8222,3.3782,6.8902,3.5614,3.1299,11.4252,2.8633,11.4564,5.9001,6.4308,0.9834,-0.6553,-2.5414,-2.5078,2.7857,-2.3592,-0.444,3.512,-3.3288,-0.4315,8.2953,-8.5619,8.5931,-5.5563,0.5307,488
11.1589,11.1327,8.3708,16.1503,20.4611,15.9522,6.0421,10.7318,7.4905,8.2477,6.9423,5.9862,9.4143,6.1773,14.2254,5.9371,11.8043,5.9323,10.228,7.6146,6.4383,7.6635,7.9166,5.8777,4.1507,6.4764,3.7603,2.866,5.8292,2.7518,2.8519,12.7245,3.0211,13.499,6.5796,7.5935,1.2252,0.2531,-2.0389,-1.727,2.3257,-2.7161,-0.8943,2.9632,-3.0774,0.1001,9.8726,-9.7034,10.4779,-6.9194,1.0139,585
13.4969,13.1975,10.0275,14.3311,15.9384,13.2297,7.5063,12.2726,9.7039,9.9934,8.0227,6.4223,9.159,6.5044,10.7567,5.6121,9.6532,5.6297,9.959,8.5836,8.4909,9.4411,9.2212,6.4346,4.649,6.3155,4.1545,3.8076,6.5687,3.188,2.8297,9.453,2.6122,9.7179,6.1659,6.9502,0.9502,-0.2199,-2.7866,-1.7856,1.6665,-2.161,-0.3469,2.7611,-3.3807,-0.3583,6.6233,-6.8408,7.1057,-3.552,0.7843,548
15.9642,12.9599,7.3515,13.2291,16.9287,14.0249,5.9351,13.6065,14.8747,13.0258,7.3025,5.2795,7.4603,4.4379,11.0444,4.4788,9.973,2.6972,10.0674,9.3585,14.7207,13.4615,10.7259,5.6741,3.9011,4.8381,2.3232,0.8152,2.3635,0.6773,0.7644,11.6881,2.3232,13.0127,6.4962,6.2148,-1.2592,-2.7356,-5.0518,-1.773,0.937,-2.5149,-1.508,1.5483,-1.6862,0.0871,10.9237,-9.3649,10.6895,-6.5165,-0.2814,497
12.7166,14.1498,11.6102,16.5664,16.5446,12.1927,5.3785,10.8413,8.0147,9.758,8.3575,7.4226,11.0061,6.9884,10.8851,4.4909,9.1585,6.4853,9.7434,7.6894,6.3618,8.2482,9.1675,6.9066,5.1238,7.1376,3.9794,2.9512,5.6627,2.9787,2.9104,10.9071,3.058,10.5236,6.6672,7.4162,1.8864,0.9193,-2.2609,-1.7828,2.0138,-3.1582,-1.0282,2.7115,-2.684,-0.0683,7.9967,-7.8491,7.4656,-3.8564,0.749,549
13.2373,11.4225,7.2441,13.8971,18.5469,15.8267,7.0228,12.8025,10.086,9.2801,6.5536,4.9546,7.5914,4.755,12.551,5.7872,12.6575,5.5393,11.6367,8.6077,8.8147,8.9603,8.2312,5.1341,3.2696,4.8553,2.7095,2.1435,5.4454,2.4645,2.5057,13.7126,3.1415,14.5853,6.8261,7.2006,0.1456,-0.7291,-3.0971,-1.8645,1.5857,-2.1458,-0.566,3.3019,-2.9809,0.0412,11.2069,-10.5711,11.4438,-7.7592,0.3745,582
13.6659,15.8535,13.4095,17.1039,15.5268,10.7054,3.9018,9.8331,8.6106,12.0622,10.1663,9.3406,12.3644,7.0575,9.6914,3.6837,7.9807,5.3009,8.0565,5.6852,5.8126,8.6853,10.9574,7.9754,6.3028,7.5041,3.7451,1.5836,3.2512,2.0691,2.611,11.1939,4.2248,11.4691,6.6653,5.9495,2.8727,2.2721,-2.982,-1.6726,1.2013,-3.759,-2.1615,1.6676,-1.1821,0.5419,8.5829,-6.9691,7.2443,-4.8038,-0.7158,555
14.3317,15.2678,12.2087,15.0271,14.3525,11.5022,5.7413,11.5688,9.544,11.6028,9.3627,8.065,10.3441,6.1755,8.9537,4.3374,9.2304,5.6721,9.2951,7.4172,7.2768,9.1754,10.438,7.3406,5.6394,6.7907,3.8662,2.4892,4.9619,3.0234,2.9166,9.5642,3.1783,9.8735,6.6698,6.796,1.8986,1.2626,-3.0974,-1.7012,1.1513,-2.9245,-1.377,2.4727,-1.9385,-0.1068,6.6476,-6.3859,6.6952,-3.2037,0.1262,315
13.7012,14.8167,12.1152,16.0931,15.6921,11.7062,5.1502,10.7252,9.235,11.4116,9.2999,8.3011,11.3021,6.9449,10.4147,4.5915,8.4756,4.9491,8.4764,6.598,7.1132,9.0647,10.327,7.3449,5.758,7.2152,3.8889,2.4185,4.4383,2.4469,2.6242,10.3858,3.5214,10.7852,6.5373,6.1306,1.9515,1.2623,-2.9821,-1.5869,1.4572,-3.3263,-1.4704,2.0198,-1.9914,0.1773,7.7616,-6.8644,7.2638,-4.2479,-0.4067,456
14.0164,12.2372,7.895,13.7812,17.5395,14.9119,6.7586,12.8603,10.926,10.4084,7.0649,5.263,7.7585,4.9804,11.5552,5.3173,12.1311,5.1396,11.0967,8.3588,9.5993,9.954,9.0132,5.3437,3.4854,4.9631,2.8062,2.0638,4.8533,2.1944,2.3948,13.5178,2.954,13.8625,6.368,6.6266,0.3547,-0.9408,-3.6695,-1.8583,1.4777,-2.1569,-0.7424,2.7895,-2.6589,0.2004,11.123,-10.5638,10.9085,-7.4945,0.2586,494
12.5798,13.3391,10.7189,15.7937,16.7998,13.0233,6.4416,11.3037,8.3501,9.3434,7.9686,6.9587,10.258,6.9088,11.355,5.3405,9.4503,6.0934,9.8213,8.1519,7.1233,8.439,8.8179,6.6307,4.957,6.9715,4.1864,3.5646,6.3647,3.1792,2.8875,10.1568,2.7199,10.2216,6.4435,7.3363,1.3157,0.3789,-2.1872,-1.6737,2.0145,-2.7851,-0.6218,2.8001,-3.1855,-0.2917,7.2693,-7.4369,7.5017,-3.7781,0.8928,513
11.9579,12.8726,10.4407,16.4826,18.2178,13.5363,5.9096,10.5824,7.8458,8.9279,7.6968,6.7237,10.4852,6.9092,12.5598,5.5584,9.3746,6.2354,9.7696,7.9136,6.7501,8.0776,8.4889,6.3738,4.6936,6.7377,3.9684,3.2597,6.2035,3.092,2.91,10.6449,3.0011,11.3071,6.8107,7.6809,1.3275,0.4113,-2.1151,-1.6802,2.0441,-2.7693,-0.7087,2.9438,-3.1115,-0.182,7.7349,-7.6438,8.306,-4.4964,0.8702,670
15.3423,15.1227,10.942,15.6888,16.0994,11.5832,3.9233,11.2983,12.7164,14.3847,10.0455,8.4129,11.672,6.4775,10.9775,3.7681,6.4414,1.8064,6.7547,6.5431,12.0836,14.4297,14.9222,8.9628,6.5324,7.8805,3.3161,0.7289,1.7041,0.4643,0.54,9.0754,2.1783,9.3483,3.9055,3.9279,2.3461,0.4925,-5.9594,-2.4304,1.3481,-4.5644,-2.5872,0.9752,-1.2398,0.0757,8.5354,-6.8971,7.17,-5.4428,0.0224,577
14.6989,14.9677,11.4477,14.9706,15.1316,11.785,5.455,11.5434,10.5098,12.168,9.1295,7.5414,9.8277,6.0483,9.5567,4.3552,9.1185,5.118,9.0417,7.5853,8.4472,10.2351,10.6651,6.9354,5.218,6.2369,3.4233,2.3173,4.5823,2.5831,2.5407,10.0632,3.1017,10.4655,6.6837,6.5013,1.7879,0.43,-3.7297,-1.7174,1.0189,-2.8136,-1.106,2.265,-1.9992,-0.0424,7.5225,-6.9615,7.3638,-3.7818,-0.1824,415
13.7237,11.9084,7.4532,13.5821,17.581,15.466,7.161,13.1247,10.4223,9.7297,6.9977,5.2747,7.7068,4.5955,11.6263,5.8661,12.3958,5.426,11.2658,8.6933,9.2038,9.5293,8.8012,5.6113,3.5219,5.2298,3.0415,2.3361,5.5632,2.7546,2.6804,12.7428,2.8277,13.1493,6.2808,6.7263,0.3255,-0.7281,-3.1899,-2.0894,1.7079,-2.1883,-0.7054,3.2271,-2.8086,-0.0742,10.0624,-9.9151,10.3216,-6.8685,0.4455,493
13.465,13.0916,9.839,14.2246,16.1095,13.3841,7.5651,12.321,9.7789,10.0157,7.9737,6.2254,8.9305,6.4566,10.8712,5.6923,9.7927,5.6273,10.0188,8.6168,8.5608,9.5384,9.1986,6.3403,4.4598,6.1539,4.101,3.8364,6.6814,3.2058,2.8252,9.7543,2.6806,10.0059,5.9959,6.6616,0.9776,-0.3398,-2.8583,-1.8805,1.6941,-2.0529,-0.2646,2.845,-3.4756,-0.3806,6.9291,-7.0737,7.3253,-4.01,0.6657,548
15.4656,16.2911,12.6568,15.6606,14.5412,10.3657,4.0429,10.9762,11.3877,14.3212,10.6907,8.9514,11.2123,6.4449,8.8548,3.498,7.1548,3.6914,7.2787,6.5141,8.6446,11.6279,12.889,8.1111,6.0318,6.9077,3.4473,1.4522,2.8613,1.4655,1.8215,10.5957,3.5105,10.4934,5.1597,4.9808,2.9833,1.2611,-4.7779,-2.0793,0.8759,-3.4604,-1.9951,1.4091,-1.3958,0.356,8.7742,-7.0852,6.9829,-5.3337,-0.1789,547
12.2907,13.4224,11.0705,16.5339,17.4204,12.9249,5.7839,10.5534,7.9773,9.3446,8.0706,7.2325,10.8667,7.0876,11.8863,5.3343,9.0831,6.0613,9.429,7.6267,6.705,8.0847,8.7114,6.6442,5.0897,7.0862,4.1775,3.2639,5.8447,3.1074,2.9377,10.2289,3.0671,10.7594,6.8099,7.4825,1.3797,0.6267,-2.0672,-1.5545,1.9965,-2.9087,-0.9136,2.5808,-2.7373,-0.1697,7.2912,-7.1618,7.6923,-3.9495,0.6726,670
15.9382,16.4065,12.4724,15.6812,14.554,10.1929,3.7604,10.9944,12.2688,14.8314,10.5717,8.8185,11.4055,6.423,9.1893,3.4619,6.6339,3.0395,6.6697,6.6866,9.8707,12.3551,12.8336,7.9499,5.8529,6.9452,3.377,1.2027,2.5133,1.1941,1.4844,10.5594,3.7379,10.401,5.0042,4.7185,2.4844,0.4785,-4.8837,-2.097,1.0923,-3.5682,-2.1743,1.3106,-1.3192,0.2903,9.075,-6.8215,6.6631,-5.3968,-0.2857,634
15.1483,13.6675,9.0825,13.0206,15.5953,13.4804,6.8947,13.1107,11.6753,11.8005,8.0917,5.8643,7.4682,4.7981,9.8218,5.1515,10.5781,5.2949,10.2932,9.1624,10.2076,11.1143,10.2666,6.0716,4.1412,5.1625,3.0467,2.6172,5.5591,2.8212,2.51,9.8822,2.5298,10.7297,6.452,6.8882,0.9067,-0.8477,-4.195,-1.9304,1.0213,-2.1158,-0.4295,2.9419,-2.7379,-0.3112,7.3722,-7.3524,8.1999,-4.2777,0.4362,671
12.5931,11.8849,8.4388,15.3226,19.0767,14.9785,6.1532,11.5521,9.1554,9.2486,7.0303,5.7688,9.116,5.8139,13.2773,5.565,11.1435,5.4013,10.6655,7.8143,7.7626,8.4809,8.3621,5.5677,3.9366,5.7498,3.1534,2.2907,5.226,2.2635,2.5176,13.4786,3.2177,14.4694,6.6249,6.8985,0.7183,-0.1188,-2.7944,-1.6311,1.8132,-2.5964,-0.8627,2.9353,-2.9625,0.2541,10.961,-10.2609,11.2517,-7.8445,0.2736,364
15.2034,13.2654,8.5541,12.4158,14.7595,13.8886,7.8056,14.1076,11.3935,10.8425,7.6348,5.6291,7.6666,4.7587,9.4063,5.3247,11.4088,5.4788,11.1811,9.2751,9.9299,10.1411,9.3789,5.7075,3.707,5.2774,3.293,2.7464,5.7322,2.9237,2.7283,10.5645,2.9005,11.2675,6.7065,6.9954,0.2112,-0.7622,-3.6714,-2.0005,1.5704,-1.9844,-0.5466,2.9858,-2.8085,-0.1954,7.8362,-7.664,8.367,-4.561,0.2889,599
13.2115,13.3207,10.2452,15.4936,17.0014,13.1894,6.1173,11.421,9.2069,10.0085,7.8302,6.5555,9.875,6.5034,11.667,5.2598,9.6853,5.7403,9.9232,7.7449,7.814,8.9224,8.8675,5.9852,4.2434,6.104,3.4001,2.8359,5.6641,2.8107,2.8289,11.0678,3.4955,11.893,6.9392,7.1283,1.1084,-0.0549,-2.8823,-1.7418,1.8606,-2.7039,-0.5642,2.8282,-2.8534,0.0182,8.2389,-7.5723,8.3975,-4.9538,0.1891,442
13.2049,13.7574,10.9299,16.212,17.1989,12.6631,5.3075,10.7264,9.1529,10.5164,8.409,7.3093,11.006,6.9701,11.9073,4.9458,8.818,5.121,9.0462,6.7981,7.4627,8.8566,9.4715,6.4883,4.8504,6.5806,3.4585,2.3327,4.4596,2.3435,2.6413,11.3707,3.5824,12.2537,7.0314,6.8161,1.3939,0.6149,-2.9832,-1.6379,1.7302,-3.1221,-1.1258,2.1269,-2.1161,0.2978,8.7294,-7.7883,8.6713,-5.2223,-0.2153,544
13.7254,13.303,10.0962,14.6792,16.2261,13.1823,6.774,12.0139,10.0993,10.6196,8.2314,6.7623,9.7791,6.6826,11.116,5.4156,9.4626,4.6459,9.4954,7.6901,8.7036,9.5693,9.5417,6.3294,4.5829,6.4837,3.8524,3.0619,5.2152,2.5451,2.5702,10.6732,3.4786,11.0872,6.1987,6.1069,0.8657,-0.0276,-3.2123,-1.7465,1.9008,-2.6313,-0.7905,2.1533,-2.6701,0.0251,8.103,-7.1946,7.6086,-4.8885,-0.0918,584
12.8163,12.0762,8.4714,14.6676,18.2982,14.8815,6.6865,12.1022,9.226,9.1806,7.123,5.5152,8.4707,5.5495,12.38,5.6928,11.1373,6.0404,10.977,8.7074,7.9322,8.8112,8.4714,5.7435,3.7972,5.6025,3.2558,2.7121,6.2087,2.8399,2.6644,12.5315,2.8781,13.098,6.4295,7.024,0.879,-0.3398,-2.7279,-1.9463,1.8053,-2.3467,-0.5437,3.4966,-3.3688,-0.1755,9.8671,-9.6534,10.2199,-6.6685,0.5945,384
14.277,15.1209,12.3545,14.6832,13.8243,11.4015,6.5634,11.7753,9.5994,11.4015,9.2023,7.9427,10.2103,6.4711,8.7553,4.7182,8.936,5.7343,9.1345,7.8944,7.6085,9.1435,10.0575,7.2227,5.6335,6.9937,4.2256,3.1649,5.3755,3.4046,3.0914,8.4366,3.1997,8.6028,6.7368,7.1027,1.535,0.914,-2.8348,-1.5892,1.3602,-2.7681,-1.0607,2.2106,-1.9709,-0.3132,5.3452,-5.2369,5.4031,-1.866,0.3659,551
12.4337,13.0612,10.3599,16.0065,17.4761,13.2602,6.2528,11.1495,8.1449,8.9766,7.5226,6.4681,10.0584,6.7476,11.9687,5.3051,9.6652,6.5541,10.3251,8.2636,6.8485,8.1035,8.3023,5.9953,4.2951,6.2556,3.613,3.1529,6.4265,3.0326,3.0577,11.1783,3.3842,11.5443,7.0293,7.7809,1.255,0.1988,-2.307,-1.7002,1.9605,-2.6426,-0.4601,3.2736,-3.3939,0.0251,8.1206,-7.7941,8.1601,-4.515,0.7516,454
14.8659,16.4916,13.7309,15.3164,13.3833,10.2515,4.9812,10.9791,9.8141,12.7738,10.3878,9.0513,11.3371,6.3874,7.8549,3.5464,8.5377,5.4548,8.4673,6.3874,6.5195,9.124,11.095,7.9127,6.4535,7.3274,4.0914,2.0402,3.7708,2.6515,2.9609,9.769,3.8527,9.831,6.5968,6.0037,2.6045,1.971,-3.1823,-1.4592,0.8739,-3.236,-2.0512,1.7306,-1.1193,0.3094,6.8081,-5.9163,5.9783,-3.2342,-0.5931,420
12.8007,13.1308,10.2529,15.74,17.2454,13.2777,6.1857,11.3668,8.5728,9.3894,7.5497,6.4689,10.0162,6.585,11.7028,5.0882,9.8621,6.2947,10.3268,8.1434,7.1739,8.29,8.4018,5.9406,4.3258,6.2896,3.5406,2.972,5.9618,2.8593,2.9294,11.4616,3.2862,11.7936,7.0547,7.7191,1.1161,0.1118,-2.4612,-1.6148,1.9638,-2.749,-0.5686,2.9898,-3.1025,0.0701,8.5322,-8.1754,8.5074,-4.7389,0.6644,454
14.5002,15.528,12.4342,15.6748,14.4315,10.97,5.1794,11.2819,9.4523,11.5444,8.9852,7.9682,10.7844,6.4869,9.1638,4.0846,8.8996,5.9291,9.1731,7.5285,7.5221,9.1044,9.811,6.9112,5.184,6.9164,3.7827,2.4584,4.7676,2.9556,3.0063,10.0268,3.2979,10.0375,6.9624,7.2558,1.5823,0.7066,-2.8998,-1.7272,1.7324,-3.1337,-1.3243,2.3092,-1.812,0.0507,7.0205,-6.7289,6.7396,-3.0751,0.2934,482
12.3902,11.7481,8.2816,14.7806,18.7563,15.4222,6.7458,11.8752,8.8374,9.0734,7.2084,5.6607,8.555,5.4563,12.7158,6.0306,11.609,5.8668,10.6658,8.3209,7.448,8.5412,8.4601,5.7852,3.7908,5.7524,3.2599,2.6292,6.0781,2.9288,2.9552,12.4575,3.1678,13.2047,6.4731,7.068,1.0932,-0.0811,-2.6749,-1.9944,1.9616,-2.4925,-0.6307,3.4489,-3.1493,0.0264,9.5023,-9.2897,10.0369,-6.7316,0.5949,439
